"","Country","Tests","Test.Pop","Density","Urban.Pop","Quarantine","Schools","Restrictions","Hospital.Bed","sex0","sex14","sex25","sex54","sex64","sex65plus","Sex.Ratio","lung","Female.Lung","Male.Lung","Median.Age","GDP.2018","Crime.Index","Population.2020","Smoking.2016","Females.2018","Total.Infected","Total.Deaths","Total.Recovered","countriesAndTerritories","dateRep","day","month","year","cases","deaths","geoId","countryterritoryCode","popData2018","continentExp","Date","recoveries","days","deaths2","cases2","active","deathrate","Entity","Code","Total.tests"
"9842","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","25/03/2020",25,3,2020,343,7,"TR","TUR",82319724,"Asia",2020-03-25,26,63,44,1872,1802,0.0235042735042735,"Turkey","TUR",33004
"9843","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","26/03/2020",26,3,2020,561,15,"TR","TUR",82319724,"Asia",2020-03-26,26,64,59,2433,2348,0.0242498972461981,"Turkey","TUR",40290
"9844","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","27/03/2020",27,3,2020,1196,16,"TR","TUR",82319724,"Asia",2020-03-27,42,65,75,3629,3512,0.0206668503720033,"Turkey","TUR",47823
"9845","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","28/03/2020",28,3,2020,2069,17,"TR","TUR",82319724,"Asia",2020-03-28,70,66,92,5698,5536,0.0161460161460161,"Turkey","TUR",55464
"9846","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","29/03/2020",29,3,2020,1704,16,"TR","TUR",82319724,"Asia",2020-03-29,105,67,108,7402,7189,0.014590651175358,"Turkey","TUR",65446
"9847","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","30/03/2020",30,3,2020,1815,23,"TR","TUR",82319724,"Asia",2020-03-30,162,68,131,9217,8924,0.014212867527395,"Turkey","TUR",76981
"9848","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","31/03/2020",31,3,2020,1610,37,"TR","TUR",82319724,"Asia",2020-03-31,243,69,168,10827,10416,0.0155167636464395,"Turkey","TUR",92403
"9849","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","01/04/2020",1,4,2020,2704,46,"TR","TUR",82319724,"Asia",2020-04-01,333,70,214,13531,12984,0.0158155346981007,"Turkey","TUR",106799
"9850","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","02/04/2020",2,4,2020,2148,63,"TR","TUR",82319724,"Asia",2020-04-02,415,71,277,15679,14987,0.017666943044837,"Turkey","TUR",125556
"9851","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","03/04/2020",3,4,2020,2456,79,"TR","TUR",82319724,"Asia",2020-04-03,484,72,356,18135,17295,0.0196305486628067,"Turkey","TUR",141716
"9852","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","04/04/2020",4,4,2020,2786,69,"TR","TUR",82319724,"Asia",2020-04-04,786,73,425,20921,19710,0.020314516514507,"Turkey","TUR",161380
"9853","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","05/04/2020",5,4,2020,3013,76,"TR","TUR",82319724,"Asia",2020-04-05,1042,74,501,23934,22391,0.0209325645525194,"Turkey","TUR",181445
"9854","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","06/04/2020",6,4,2020,3135,73,"TR","TUR",82319724,"Asia",2020-04-06,1326,75,574,27069,25169,0.0212050685285751,"Turkey","TUR",202845
"9855","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","07/04/2020",7,4,2020,3148,75,"TR","TUR",82319724,"Asia",2020-04-07,1582,76,649,30217,27986,0.0214779759737896,"Turkey","TUR",228868
"9856","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","08/04/2020",8,4,2020,3892,76,"TR","TUR",82319724,"Asia",2020-04-08,1846,77,725,34109,31538,0.0212553871412237,"Turkey","TUR",247768
"9857","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","09/04/2020",9,4,2020,4117,87,"TR","TUR",82319724,"Asia",2020-04-09,2142,78,812,38226,35272,0.0212420865379585,"Turkey","TUR",276338
"9858","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","10/04/2020",10,4,2020,4056,96,"TR","TUR",82319724,"Asia",2020-04-10,2423,79,908,42282,38951,0.0214748592781798,"Turkey","TUR",307210
"9859","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","11/04/2020",11,4,2020,4747,98,"TR","TUR",82319724,"Asia",2020-04-11,2965,80,1006,47029,43058,0.0213910565821089,"Turkey","TUR",340380
"9860","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","12/04/2020",12,4,2020,5138,95,"TR","TUR",82319724,"Asia",2020-04-12,3446,81,1101,52167,47620,0.0211052964517799,"Turkey","TUR",376100
"9861","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","13/04/2020",13,4,2020,4789,97,"TR","TUR",82319724,"Asia",2020-04-13,3957,82,1198,56956,51801,0.0210337804621111,"Turkey","TUR",410556
"9862","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","14/04/2020",14,4,2020,4093,98,"TR","TUR",82319724,"Asia",2020-04-14,4799,83,1296,61049,54954,0.0212288489573949,"Turkey","TUR",443626
"9863","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","15/04/2020",15,4,2020,4062,107,"TR","TUR",82319724,"Asia",2020-04-15,5674,84,1403,65111,58034,0.0215478183409869,"Turkey","TUR",477716
"9864","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","16/04/2020",16,4,2020,4281,115,"TR","TUR",82319724,"Asia",2020-04-16,7089,85,1518,69392,60785,0.0218757205441549,"Turkey","TUR",518143
"9865","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","17/04/2020",17,4,2020,4801,125,"TR","TUR",82319724,"Asia",2020-04-17,8631,86,1643,74193,63919,0.0221449462887334,"Turkey","TUR",558413
"9866","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","18/04/2020",18,4,2020,4353,126,"TR","TUR",82319724,"Asia",2020-04-18,10453,87,1769,78546,66324,0.0225218343391134,"Turkey","TUR",598933
"9867","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","19/04/2020",19,4,2020,3783,121,"TR","TUR",82319724,"Asia",2020-04-19,11976,88,1890,82329,68463,0.0229566738330357,"Turkey","TUR",634277
"9868","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","20/04/2020",20,4,2020,3977,127,"TR","TUR",82319724,"Asia",2020-04-20,13430,89,2017,86306,70859,0.023370333464649,"Turkey","TUR",673980
"9869","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","21/04/2020",21,4,2020,4674,123,"TR","TUR",82319724,"Asia",2020-04-21,14918,90,2140,90980,73922,0.0235216531105738,"Turkey","TUR",713409
"9870","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","22/04/2020",22,4,2020,4611,119,"TR","TUR",82319724,"Asia",2020-04-22,16477,91,2259,95591,76855,0.0236319318764319,"Turkey","TUR",750944
"9871","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","23/04/2020",23,4,2020,3083,117,"TR","TUR",82319724,"Asia",2020-04-23,18491,92,2376,98674,77807,0.0240792914040173,"Turkey","TUR",791906
"9872","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","24/04/2020",24,4,2020,3116,115,"TR","TUR",82319724,"Asia",2020-04-24,21737,93,2491,101790,77562,0.024471952058159,"Turkey","TUR",830257
"9873","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","25/04/2020",25,4,2020,3122,109,"TR","TUR",82319724,"Asia",2020-04-25,25582,94,2600,104912,76730,0.0247826750038127,"Turkey","TUR",868565
"9874","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","26/04/2020",26,4,2020,2861,106,"TR","TUR",82319724,"Asia",2020-04-26,29140,95,2706,107773,75927,0.0251083295445056,"Turkey","TUR",898742
"9875","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","27/04/2020",27,4,2020,2357,99,"TR","TUR",82319724,"Asia",2020-04-27,33791,96,2805,110130,73534,0.0254698992100245,"Turkey","TUR",918885
"9876","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","28/04/2020",28,4,2020,2131,95,"TR","TUR",82319724,"Asia",2020-04-28,38809,97,2900,112261,70552,0.0258326578241776,"Turkey","TUR",948115
"9877","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","29/04/2020",29,4,2020,2392,92,"TR","TUR",82319724,"Asia",2020-04-29,44040,98,2992,114653,67621,0.0260961335508011,"Turkey","TUR",991613
"9878","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","30/04/2020",30,4,2020,2936,89,"TR","TUR",82319724,"Asia",2020-04-30,48886,99,3081,117589,65622,0.0262014304059053,"Turkey","TUR",1033617
"9879","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","01/05/2020",1,5,2020,2615,93,"TR","TUR",82319724,"Asia",2020-05-01,53808,100,3174,120204,63222,0.0264051113107717,NA,NA,NA
"9880","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","02/05/2020",2,5,2020,2188,84,"TR","TUR",82319724,"Asia",2020-05-02,58259,101,3258,122392,60875,0.0266193868880319,NA,NA,NA
"9881","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","03/05/2020",3,5,2020,1983,78,"TR","TUR",82319724,"Asia",2020-05-03,63151,102,3336,124375,57888,0.0268221105527638,NA,NA,NA
"9882","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","04/05/2020",4,5,2020,1670,61,"TR","TUR",82319724,"Asia",2020-05-04,68166,103,3397,126045,54482,0.0269506922130985,NA,NA,NA
"9883","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","05/05/2020",5,5,2020,1614,64,"TR","TUR",82319724,"Asia",2020-05-05,73285,104,3461,127659,50913,0.0271112886674657,NA,NA,NA
"9884","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","06/05/2020",6,5,2020,1832,59,"TR","TUR",82319724,"Asia",2020-05-06,78202,105,3520,129491,47769,0.0271833563722575,NA,NA,NA
"9885","Turkey",NA,NA,110,76,"","3/16/2020","3/16/2020",2.7,1.05,1.05,1.04,1.03,0.99,0.8,1.01,35.63,21.2,55.26,30.9,771350330455.267,39.86,84339.067,27.2,50.6778132013215,9217,131,105,"Turkey","07/05/2020",7,5,2020,2253,64,"TR","TUR",82319724,"Asia",2020-05-07,82984,106,3584,131744,45176,0.0272042749574933,NA,NA,NA
"9886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","22/03/2020",22,3,2020,1,0,"UG","UGA",42723139,"Africa",2020-03-22,0,60,0,1,1,0,NA,NA,NA
"9887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","23/03/2020",23,3,2020,0,0,"UG","UGA",42723139,"Africa",2020-03-23,0,61,0,1,1,0,NA,NA,NA
"9888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","24/03/2020",24,3,2020,8,0,"UG","UGA",42723139,"Africa",2020-03-24,0,62,0,9,9,0,NA,NA,NA
"9889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","25/03/2020",25,3,2020,0,0,"UG","UGA",42723139,"Africa",2020-03-25,0,63,0,9,9,0,NA,NA,NA
"9890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","26/03/2020",26,3,2020,5,0,"UG","UGA",42723139,"Africa",2020-03-26,0,64,0,14,14,0,NA,NA,NA
"9891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","27/03/2020",27,3,2020,0,0,"UG","UGA",42723139,"Africa",2020-03-27,0,65,0,14,14,0,NA,NA,NA
"9892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","28/03/2020",28,3,2020,0,0,"UG","UGA",42723139,"Africa",2020-03-28,0,66,0,14,14,0,NA,NA,NA
"9893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","29/03/2020",29,3,2020,16,0,"UG","UGA",42723139,"Africa",2020-03-29,0,67,0,30,30,0,NA,NA,NA
"9894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","30/03/2020",30,3,2020,3,0,"UG","UGA",42723139,"Africa",2020-03-30,0,68,0,33,33,0,NA,NA,NA
"9895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","31/03/2020",31,3,2020,0,0,"UG","UGA",42723139,"Africa",2020-03-31,0,69,0,33,33,0,NA,NA,NA
"9896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","01/04/2020",1,4,2020,11,0,"UG","UGA",42723139,"Africa",2020-04-01,0,70,0,44,44,0,NA,NA,NA
"9897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","02/04/2020",2,4,2020,0,0,"UG","UGA",42723139,"Africa",2020-04-02,0,71,0,44,44,0,NA,NA,NA
"9898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","03/04/2020",3,4,2020,1,0,"UG","UGA",42723139,"Africa",2020-04-03,0,72,0,45,45,0,NA,NA,NA
"9899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","04/04/2020",4,4,2020,3,0,"UG","UGA",42723139,"Africa",2020-04-04,0,73,0,48,48,0,NA,NA,NA
"9900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","05/04/2020",5,4,2020,0,0,"UG","UGA",42723139,"Africa",2020-04-05,0,74,0,48,48,0,NA,NA,NA
"9901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","06/04/2020",6,4,2020,4,0,"UG","UGA",42723139,"Africa",2020-04-06,0,75,0,52,52,0,"Uganda","UGA",3160
"9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","07/04/2020",7,4,2020,0,0,"UG","UGA",42723139,"Africa",2020-04-07,0,76,0,52,52,0,"Uganda","UGA",3310
"9903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","08/04/2020",8,4,2020,0,0,"UG","UGA",42723139,"Africa",2020-04-08,0,77,0,52,52,0,"Uganda","UGA",3524
"9904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","09/04/2020",9,4,2020,1,0,"UG","UGA",42723139,"Africa",2020-04-09,0,78,0,53,53,0,"Uganda","UGA",3862
"9905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","10/04/2020",10,4,2020,0,0,"UG","UGA",42723139,"Africa",2020-04-10,0,79,0,53,53,0,"Uganda","UGA",4301
"9906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","11/04/2020",11,4,2020,0,0,"UG","UGA",42723139,"Africa",2020-04-11,4,80,0,53,49,0,NA,NA,NA
"9907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","12/04/2020",12,4,2020,0,0,"UG","UGA",42723139,"Africa",2020-04-12,4,81,0,53,49,0,"Uganda","UGA",5025
"9908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","13/04/2020",13,4,2020,1,0,"UG","UGA",42723139,"Africa",2020-04-13,7,82,0,54,47,0,"Uganda","UGA",5664
"9909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","14/04/2020",14,4,2020,0,0,"UG","UGA",42723139,"Africa",2020-04-14,8,83,0,54,46,0,"Uganda","UGA",6661
"9910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","15/04/2020",15,4,2020,1,0,"UG","UGA",42723139,"Africa",2020-04-15,12,84,0,55,43,0,"Uganda","UGA",7693
"9911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","16/04/2020",16,4,2020,0,0,"UG","UGA",42723139,"Africa",2020-04-16,20,85,0,55,35,0,"Uganda","UGA",8855
"9912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","17/04/2020",17,4,2020,0,0,"UG","UGA",42723139,"Africa",2020-04-17,20,86,0,55,35,0,"Uganda","UGA",9975
"9913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","18/04/2020",18,4,2020,0,0,"UG","UGA",42723139,"Africa",2020-04-18,22,87,0,55,33,0,"Uganda","UGA",11101
"9914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","19/04/2020",19,4,2020,0,0,"UG","UGA",42723139,"Africa",2020-04-19,28,88,0,55,27,0,"Uganda","UGA",12565
"9915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uganda","20/04/2020",20,4,2020,0,0,"UG","UGA",42723139,"Africa",2020-04-20,38,89,0,55,17,0,"Uganda","UGA",13742
